68.000012 2429790 274929  1406320  0.812362 74 7457.299805
69.000012 2429926 274952  1406443  0.812417 74 7479.200195
70.000012 2429973 274962  1406490  0.812441 74 7501.160156
71.000012 2429999 274969  1406516  0.812454 74 7523.109863
72.000000 2430089 274996  1406606  0.812499 74 7545.109863
1.000003 69146 114  3  0.000043 74 7553.350098
2.000004 201753 351  9  0.000045 74 7554.229980
3.000004 373088 828  18  0.000048 74 7556.209961
4.000004 547160 1648  35  0.000064 74 7559.490234
5.000004 698898 2915  92  0.000132 74 7564.020020
6.000004 813373 4535  163  0.000200 74 7569.580078
7.000004 888672 6369  237  0.000267 74 7575.850098
8.000005 940871 7977  312  0.000332 74 7582.580078
9.000005 963730 8992  414  0.000430 74 7589.600098
10.000005 981630 9957  650  0.000662 74 7596.740234
11.000005 993573 10966  1352  0.001361 74 7604.020020
12.000005 1003583 11971  3283  0.003273 74 7611.379883
13.000005 1014941 13117  8534  0.008423 74 7618.830078
14.000005 1031081 14419  20584  0.020019 74 7626.390137
15.000005 1056879 16283  41897  0.039810 74 7634.109863
16.000005 1088514 18436  68992  0.063728 74 7642.069824
17.000005 1119014 20717  95275  0.085739 74 7650.259766
18.000005 1145687 23108  120274  0.105961 74 7658.709961
19.000005 1172472 25829  146305  0.126268 74 7667.370117
20.000005 1203817 29578  177419  0.149619 74 7676.330078
21.000006 1244328 35063  217618  0.178056 74 7685.580078
22.000006 1291508 42229  264992  0.209374 74 7695.270020
23.000006 1341128 50122  315196  0.240160 74 7705.470215
24.000006 1391876 58262  366228  0.269088 74 7716.160156
25.000006 1444210 66819  418999  0.297048 74 7727.379883
26.000006 1498293 76215  473468  0.323914 74 7739.120117
27.000006 1552590 85752  528361  0.349414 74 7751.450195
28.000006 1605446 95272  581665  0.373039 74 7764.330078
29.000006 1655189 104697  631968  0.394812 74 7777.609863
30.000006 1704093 114300  681374  0.416475 74 7791.100098
31.000006 1752441 123744  730384  0.439097 74 7805.339844
32.000007 1802436 133660  780876  0.464221 74 7820.089844
33.000007 1853397 144049  832089  0.491780 74 7835.399902
34.000007 1902541 154166  881226  0.520032 74 7851.209961
35.000007 1949215 163915  927838  0.547578 74 7867.490234
36.000007 1993456 173443  972043  0.573958 74 7884.220215
37.000007 2035732 182575  1014293  0.598591 74 7901.379883
38.000007 2076380 191576  1054887  0.622064 74 7918.970215
39.000007 2114585 200144  1093056  0.644068 74 7936.979980
40.000007 2151828 208600  1130303  0.665101 74 7955.419922
41.000007 2187118 216860  1165555  0.684612 74 7974.240234
42.000007 2219273 224221  1197590  0.702132 74 7993.430176
43.000007 2247472 230678  1225736  0.717558 74 8012.959961
44.000007 2272853 236507  1251127  0.731093 74 8032.770020
45.000007 2294345 241505  1272619  0.742548 74 8052.830078
46.000007 2313274 245823  1291549  0.752596 74 8073.129883
47.000007 2330119 249648  1308407  0.761515 74 8093.640137
48.000008 2345253 253104  1323541  0.769531 74 8114.330078
49.000008 2357947 256134  1336235  0.776250 74 8135.160156
50.000008 2368643 258729  1346931  0.781867 74 8156.140137
51.000008 2377939 260948  1356227  0.786665 74 8177.229980
52.000008 2385790 262959  1364078  0.790710 74 8198.410156
53.000008 2392148 264566  1370436  0.793915 74 8219.660156
54.000008 2397977 266056  1376265  0.796877 74 8240.990234
55.000008 2403465 267445  1381753  0.799675 74 8262.379883
56.000008 2408418 268682  1386709  0.802190 74 8283.599609
57.000008 2412341 269695  1390632  0.804162 74 8304.290039
58.000008 2415524 270495  1393845  0.805676 74 8324.959961
59.000008 2418035 271186  1396356  0.806912 74 8346.009766
60.000008 2420201 271792  1398522  0.808005 74 8367.089844
61.000008 2422037 272339  1400358  0.808932 74 8389.790039
62.000008 2423955 272856  1402276  0.809880 74 8412.509766
63.000008 2425703 273332  1404024  0.810763 74 8435.150391
64.000008 2427541 273829  1405864  0.811639 74 8457.830078
65.000008 2428776 274227  1407099  0.812256 74 8480.570312
66.000009 2429696 274442  1408019  0.812685 74 8503.280273
67.000009 2430117 274571  1408440  0.812883 74 8526.009766
68.000009 2430563 274693  1408886  0.813079 74 8548.799805
69.000009 2430980 274796  1409303  0.813274 74 8571.599609
70.000009 2431169 274842  1409492  0.813320 74 8594.379883
71.000009 2431319 274883  1409643  0.813382 74 8617.139648
72.000000 2431384 274891  1409709  0.813396 74 8639.849609
1.000001 68125 104  0  0.000000 74 8648.240234
2.000002 198267 331  3  0.000015 74 8649.120117
3.000003 364676 780  27  0.000074 74 8651.150391
4.000003 533866 1551  46  0.000086 74 8654.500000
5.000003 684416 2711  89  0.000130 74 8659.160156
6.000003 801569 4226  122  0.000152 74 8664.889648
7.000003 878054 5869  196  0.000223 74 8671.410156
8.000003 935391 7616  263  0.000281 74 8678.459961
9.000003 960812 8675  335  0.000349 74 8685.830078
10.000003 978942 9619  490  0.000501 74 8693.389648
11.000004 990867 10577  899  0.000908 74 8701.040039
12.000004 1000867 11547  2196  0.002203 74 8708.780273
13.000004 1010840 12593  6257  0.006246 74 8716.639648
14.000004 1026694 13815  17054  0.016906 74 8724.580078
15.000004 1053509 15654  39331  0.038423 74 8732.750000
16.000004 1090697 18059  72036  0.068725 74 8741.169922
17.000005 1133209 21291  110233  0.101878 74 8749.969727
18.000005 1178336 25654  153289  0.136719 74 8759.190430
19.000005 1226959 31335  201167  0.172315 74 8768.839844
20.000005 1279502 38488  252954  0.207633 74 8778.919922
21.000005 1335688 46541  308884  0.242903 74 8789.530273
22.000005 1395167 55247  368399  0.277613 74 8800.730469
23.000005 1456597 64845  430337  0.311030 74 8812.530273
24.000006 1518017 74697  492332  0.341987 74 8824.980469
25.000006 1579591 84799  554397  0.370667 74 8838.070312
26.000006 1639950 95012  615525  0.397194 74 8851.809570
27.000006 1699757 105672  676023  0.421963 74 8866.190430
28.000006 1757623 116230  734466  0.444646 74 8881.209961
29.000006 1811253 126368  788454  0.464776 74 8896.849609
30.000006 1857792 135756  835222  0.481994 74 8913.059570
31.000006 1897665 144440  875039  0.496977 74 8929.610352
32.000006 1934377 152802  911652  0.511723 74 8946.530273
33.000006 1969513 160909  946785  0.527343 74 8963.650391
34.000007 2005444 169278  982649  0.545304 74 8981.400391
35.000007 2042386 177665  1019562  0.565882 74 8999.570312
36.000007 2080363 186050  1057507  0.588660 74 9018.200195
37.000007 2117319 194377  1094396  0.611753 74 9037.209961
38.000007 2152830 202518  1129910  0.634971 74 9056.290039
39.000007 2186758 210332  1163851  0.657398 74 9075.759766
40.000007 2218422 217660  1195517  0.678632 74 9095.440430
41.000007 2245187 223870  1222285  0.696562 74 9115.589844
42.000007 2268219 229185  1245309  0.711447 74 9136.309570
43.000007 2288697 233827  1265792  0.724302 74 9157.259766
44.000007 2307602 238171  1284614  0.735961 74 9178.429688
45.000007 2325199 242217  1302223  0.747017 74 9199.849609
46.000007 2340908 245823  1317932  0.757278 74 9221.480469
47.000007 2355377 249150  1332401  0.766809 74 9243.290039
48.000007 2368719 252263  1345745  0.775751 74 9265.250000
49.000007 2381004 255123  1358034  0.783839 74 9287.349609
50.000007 2391749 257595  1368780  0.791067 74 9309.620117
51.000007 2400483 259686  1377538  0.796951 74 9331.950195
52.000007 2407351 261361  1384407  0.801764 74 9354.440430
53.000007 2412914 262638  1389971  0.805774 74 9376.950195
54.000007 2417947 263826  1395011  0.809342 74 9399.540039
55.000007 2421650 264668  1398714  0.812066 74 9422.179688
56.000008 2424475 265313  1401540  0.814184 74 9444.830078
57.000008 2426982 265887  1404061  0.816034 74 9467.490234
58.000008 2428363 266208  1405445  0.817048 74 9490.179688
59.000008 2429052 266364  1406134  0.817574 74 9512.889648
60.000008 2429555 266468  1406637  0.817946 74 9535.610352
61.000008 2429744 266505  1406826  0.818096 74 9558.360352
62.000008 2429859 266512  1406852  0.818083 74 9581.049805
63.000008 2430010 266545  1406969  0.818157 74 9603.759766
64.000008 2430092 266566  1407051  0.818220 74 9626.429688
65.000008 2430229 266590  1407172  0.818232 74 9648.759766
66.000008 2430317 266607  1407263  0.818243 74 9671.000000
67.000008 2430337 266611  1407283  0.818258 74 9693.160156
68.000008 2430432 266628  1407385  0.818277 74 9715.440430
69.000008 2430743 266707  1407696  0.818463 74 9737.589844
70.000008 2430825 266727  1407778  0.818483 74 9759.830078
71.000008 2430866 266738  1407819  0.818513 74 9782.080078
72.000000 2431006 266766  1407959  0.818614 74 9804.480469
1.000003 70722 102  2  0.000028 74 9812.379883
2.000004 195600 315  8  0.000041 74 9813.250000
3.000005 354381 706  21  0.000059 74 9815.200195
4.000005 523080 1461  53  0.000101 74 9818.440430
5.000005 675125 2620  97  0.000144 74 9823.000000
6.000005 794836 4100  137  0.000172 74 9828.650391
7.000005 874536 5840  201  0.000230 74 9835.110352
8.000005 933533 7694  277  0.000297 74 9842.120117
9.000005 959149 8730  319  0.000333 74 9849.450195
10.000005 977882 9725  415  0.000424 74 9856.950195
11.000005 989376 10731  670  0.000677 74 9864.580078
12.000005 999085 11721  1335  0.001336 74 9872.290039
13.000006 1007100 12737  3325  0.003303 74 9880.089844
14.000006 1017398 13851  8963  0.008825 74 9887.959961
15.000006 1034937 15363  22865  0.022149 74 9895.940430
16.000006 1065295 17477  48862  0.046033 74 9904.129883
17.000006 1104996 20332  84552  0.076922 74 9912.589844
18.000006 1147699 23992  125672  0.110203 74 9921.339844
19.000007 1194572 29143  171502  0.144774 74 9930.480469
20.000007 1246155 36098  222705  0.180603 74 9940.120117
21.000007 1303300 44534  279651  0.217258 74 9950.290039
22.000007 1362595 53561  339281  0.252478 74 9960.950195
23.000007 1424555 63108  402048  0.286660 74 9972.259766
24.000007 1489769 73484  468029  0.319918 74 9984.200195
25.000007 1555288 84305  534298  0.350923 74 9996.780273
26.000007 1618530 95199  598185  0.378889 74 10010.040039
27.000007 1680004 106076  660187  0.404465 74 10023.990234
28.000008 1738875 116752  719723  0.427788 74 10038.559570
29.000008 1795917 127324  777338  0.449542 74 10053.759766
30.000008 1848335 137485  830364  0.469114 74 10069.469727
31.000008 1893457 146769  875784  0.486138 74 10085.690430
32.000008 1932665 155541  915050  0.501648 74 10102.320312
33.000008 1967364 163619  949714  0.516183 74 10119.490234
34.000008 2000484 171482  982929  0.531458 74 10136.990234
35.000008 2034726 179667  1017072  0.548687 74 10154.889648
36.000008 2070059 188151  1052405  0.567859 74 10173.139648
37.000008 2106074 196726  1088360  0.588050 74 10191.809570
38.000008 2140180 205005  1122465  0.607530 74 10210.820312
39.000008 2171920 212941  1154235  0.625332 74 10230.230469
40.000008 2200297 220044  1182632  0.641254 74 10249.959961
41.000008 2224985 226514  1207320  0.655409 74 10270.030273
42.000008 2247764 232313  1230099  0.668200 74 10290.269531
43.000008 2268175 237408  1250263  0.679241 74 10310.580078
44.000008 2286766 242137  1268805  0.689259 74 10331.129883
45.000008 2303819 246255  1285826  0.698356 74 10351.910156
46.000009 2319382 250217  1301313  0.706742 74 10372.980469
47.000009 2333203 253611  1315134  0.714552 74 10394.209961
48.000009 2346255 256963  1328188  0.721916 74 10415.599609
49.000009 2358092 259956  1340025  0.728636 74 10437.120117
50.000009 2369025 262723  1350958  0.734867 74 10458.790039
51.000009 2379222 265322  1361174  0.740572 74 10480.589844
52.000009 2388778 267796  1370730  0.745889 74 10502.530273
53.000009 2396652 269862  1378473  0.750268 74 10524.559570
54.000009 2403720 271622  1385504  0.754295 74 10546.690430
55.000009 2409425 273091  1391160  0.757584 74 10568.889648
56.000009 2413868 274254  1395550  0.760131 74 10591.139648
57.000009 2417501 275209  1399183  0.762273 74 10613.459961
58.000009 2420031 275898  1401713  0.763763 74 10635.780273
59.000009 2422432 276519  1404114  0.765172 74 10658.129883
60.000009 2424531 277137  1406213  0.766413 74 10680.500000
61.000009 2426393 277657  1408075  0.767513 74 10702.910156
62.000009 2427930 278077  1409612  0.768386 74 10725.330078
63.000009 2429177 278445  1410859  0.769034 74 10747.759766
64.000009 2429745 278609  1411427  0.769363 74 10770.190430
65.000009 2430158 278731  1411840  0.769608 74 10792.610352
66.000009 2430510 278829  1412192  0.769818 74 10815.049805
67.000009 2430698 278878  1412380  0.769935 74 10837.500000
68.000009 2430698 278878  1412380  0.769935 74 10859.919922
69.000009 2430716 278885  1412398  0.769945 74 10882.349609
70.000009 2430761 278897  1412443  0.769973 74 10904.799805
71.000010 2430858 278927  1412540  0.770034 74 10927.230469
72.000000 2430858 278927  1412540  0.770034 74 10949.669922
1.000002 68225 115  6  0.000088 74 10958.139648
2.000002 200532 404  11  0.000055 74 10958.990234
3.000002 361033 869  25  0.000069 74 10960.870117
4.000002 526414 1599  56  0.000106 74 10963.990234
5.000002 677165 2767  101  0.000149 74 10968.230469
6.000002 794817 4289  165  0.000208 74 10973.589844
7.000002 873474 5988  226  0.000259 74 10979.740234
8.000003 933270 7843  330  0.000354 74 10986.370117
9.000003 958791 8896  527  0.000550 74 10993.280273
10.000003 977466 9850  1207  0.001240 74 11000.379883
11.000003 992144 10863  4099  0.004151 74 11007.660156
12.000003 1011589 12224  14244  0.014176 74 11014.889648
13.000003 1044738 14288  40473  0.039003 74 11022.480469
14.000003 1093078 17357  82565  0.076071 74 11030.349609
15.000003 1143322 21234  127318  0.112217 74 11038.530273
16.000003 1192329 25871  171040  0.144743 74 11047.099609
17.000003 1241995 31405  217710  0.177152 74 11056.230469
18.000003 1294436 38362  269738  0.211044 74 11065.780273
19.000004 1351141 46262  326197  0.244926 74 11075.669922
20.000004 1410314 54722  385713  0.277936 74 11086.280273
21.000004 1470429 63949  446075  0.308796 74 11097.459961
22.000004 1529715 73735  505929  0.337294 74 11109.089844
23.000005 1588925 83560  565478  0.363696 74 11121.339844
24.000005 1648468 93826  625377  0.388644 74 11134.259766
25.000005 1707169 104313  684439  0.411821 74 11147.679688
26.000005 1761243 114396  738730  0.432186 74 11161.589844
27.000005 1810556 124160  788082  0.450263 74 11175.990234
28.000005 1855223 133343  832557  0.466715 74 11190.780273
29.000005 1896079 142036  873316  0.482610 74 11206.169922
30.000005 1935208 150607  912340  0.499526 74 11221.940430
31.000005 1973400 158988  950534  0.518443 74 11238.059570
32.000005 2013233 167771  990371  0.540472 74 11254.709961
33.000005 2054969 176754  1032114  0.565828 74 11271.769531
34.000005 2097234 186178  1074388  0.592964 74 11289.059570
35.000005 2139373 195440  1116478  0.621120 74 11306.780273
36.000005 2180519 204495  1157523  0.650544 74 11324.980469
37.000006 2219429 212866  1196378  0.678526 74 11343.610352
38.000006 2251751 219809  1228700  0.700896 74 11362.610352
39.000006 2277384 225409  1254333  0.718360 74 11382.009766
40.000006 2300966 230635  1277918  0.734171 74 11401.519531
41.000006 2323190 235417  1300142  0.749414 74 11421.259766
42.000006 2344321 239896  1321275  0.763872 74 11441.269531
43.000006 2362833 243908  1339787  0.776756 74 11461.339844
44.000006 2378433 247173  1355387  0.787826 74 11481.610352
45.000006 2392068 250122  1369022  0.797479 74 11502.059570
46.000006 2402772 252386  1379726  0.805308 74 11522.639648
47.000006 2411673 254296  1388628  0.811838 74 11543.330078
48.000006 2418598 255752  1395558  0.817088 74 11564.080078
49.000006 2423897 256840  1400860  0.821223 74 11584.870117
50.000006 2427353 257598  1404322  0.823932 74 11605.769531
51.000006 2428831 257939  1405800  0.825104 74 11626.660156
52.000006 2429522 258115  1406492  0.825637 74 11647.790039
53.000006 2430126 258228  1407097  0.825985 74 11668.929688
54.000007 2430404 258279  1407375  0.826200 74 11690.099609
55.000007 2430550 258307  1407521  0.826316 74 11710.700195
56.000007 2430653 258319  1407624  0.826397 74 11730.549805
57.000007 2430919 258367  1407890  0.826605 74 11750.450195
58.000007 2431047 258393  1408018  0.826666 74 11770.370117
59.000007 2431160 258413  1408131  0.826756 74 11790.370117
60.000007 2431384 258451  1408347  0.826919 74 11810.320312
61.000007 2431780 258516  1408680  0.827106 74 11830.200195
62.000007 2431789 258520  1408689  0.827107 74 11849.910156
63.000007 2431819 258524  1408719  0.827115 74 11869.769531
64.000007 2431817 258524  1408717  0.827114 74 11889.519531
65.000007 2431831 258528  1408731  0.827118 74 11909.240234
66.000007 2432022 258578  1408922  0.827278 74 11928.910156
67.000007 2432129 258608  1409029  0.827315 74 11948.549805
68.000007 2432132 258608  1409032  0.827316 74 11968.370117
69.000007 2432216 258624  1409116  0.827333 74 11988.209961
