15.700162 114226 100045 100225 100235 100681 100452 100079 101313 100739 94071 40490 27673 6447 304 3 0 0 0 0 0 0 0 0 0 
15.800162 114298 99991 100270 100236 100689 100445 100066 101311 100810 94498 41580 29352 7454 377 3 0 0 0 0 0 0 0 0 0 
15.900162 114316 100087 100169 100292 100715 100347 100065 101399 100817 94923 42617 30970 8547 470 5 0 0 0 0 0 0 0 0 0 
16.000162 114370 100050 100094 100332 100779 100246 100052 101531 100836 95298 43532 32612 9837 603 6 0 0 0 0 0 0 0 0 0 
16.100162 114381 100008 100145 100286 100841 100283 100024 101551 100818 95624 44405 34312 11156 756 11 0 0 0 0 0 0 0 0 0 
16.200162 114461 100007 100094 100297 100748 100353 100060 101567 100748 96138 45290 35851 12624 985 19 0 0 0 0 0 0 0 0 0 
16.300163 114543 100005 100163 100379 100636 100365 100036 101565 100706 96595 46182 37311 14169 1230 23 0 0 0 0 0 0 0 0 0 
16.400163 114561 100037 100183 100354 100588 100447 100002 101642 100776 96880 47033 38741 15764 1543 36 0 0 0 0 0 0 0 0 0 
16.500163 114570 100103 100096 100356 100619 100436 99996 101670 100783 97203 47783 40160 17494 1901 47 0 0 0 0 0 0 0 0 0 
16.600163 114526 100185 100065 100415 100581 100452 100008 101644 100806 97605 48451 41365 19263 2315 60 0 0 0 0 0 0 0 0 0 
16.700163 114559 100103 100089 100458 100575 100471 100039 101725 100748 97864 49216 42471 21055 2808 87 0 0 0 0 0 0 0 0 0 
16.800163 114582 100158 100048 100394 100630 100297 100161 101722 100777 98159 49882 43483 22885 3373 115 0 0 0 0 0 0 0 0 0 
16.900163 114619 100214 99992 100362 100661 100252 100237 101743 100704 98357 50534 44469 24687 4058 159 1 0 0 0 0 0 0 0 0 
17.000163 114675 100176 100068 100290 100629 100282 100214 101712 100731 98669 51056 45369 26636 4787 199 0 0 0 0 0 0 0 0 0 
17.100163 114711 100097 100081 100333 100633 100294 100210 101675 100764 98883 51683 46180 28431 5657 250 0 0 0 0 0 0 0 0 0 
17.200163 114757 100033 100141 100227 100659 100436 100186 101553 100753 99115 52365 46856 30291 6552 302 1 0 0 0 0 0 0 0 0 
17.300163 114781 100080 100075 100190 100693 100358 100298 101541 100759 99196 53035 47659 31904 7613 433 3 0 0 0 0 0 0 0 0 
17.400164 114868 100025 100074 100177 100684 100261 100374 101510 100832 99203 53614 48508 33439 8744 567 4 0 0 0 0 0 0 0 0 
17.500164 114804 100131 100005 100214 100696 100272 100359 101530 100904 99181 54309 49037 35081 10040 748 5 0 0 0 0 0 0 0 0 
17.600164 114854 100135 100072 100153 100667 100318 100385 101532 100838 99240 54899 49711 36646 11350 927 6 0 0 0 0 0 0 0 0 
17.700164 114885 100165 100003 100244 100667 100233 100414 101580 100826 99257 55585 50224 38174 12920 1151 8 0 0 0 0 0 0 0 0 
17.800164 114903 100188 100003 100208 100727 100230 100441 101589 100749 99265 56236 50834 39589 14496 1400 11 0 0 0 0 0 0 0 0 
17.900164 114911 100242 100022 100081 100792 100232 100437 101702 100740 99264 56815 51407 40807 16207 1727 16 0 0 0 0 0 0 0 0 
18.000165 115024 100136 100004 100067 100829 100214 100410 101771 100735 99302 57437 51961 41987 18008 2078 24 0 0 0 0 0 0 0 0 
18.100165 115031 100156 100013 100024 100881 100223 100290 101920 100575 99420 58007 52639 42975 19869 2535 37 0 0 0 0 0 0 0 0 
18.200165 115058 100122 100086 100002 100914 100105 100355 101963 100543 99442 58505 53256 44078 21707 3085 43 0 0 0 0 0 0 0 0 
18.300165 115072 100116 100045 100125 100916 100087 100292 101977 100535 99427 59257 53861 44985 23646 3703 76 0 0 0 0 0 0 0 0 
18.400165 115102 100097 100106 100097 100849 100138 100247 101942 100622 99403 59889 54450 45846 25628 4362 102 0 0 0 0 0 0 0 0 
18.500165 115162 100049 100073 100056 100876 100156 100263 101951 100622 99360 60514 55022 46812 27441 5188 131 0 0 0 0 0 0 0 0 
18.600165 115155 100101 100155 99993 101008 100083 100339 101844 100704 99336 61192 55598 47689 29264 6098 190 0 0 0 0 0 0 0 0 
18.700165 115198 100083 100139 100032 101100 100100 100295 101789 100719 99344 61858 56237 48452 31002 7125 260 0 0 0 0 0 0 0 0 
18.800165 115223 100098 100116 100028 101121 100016 100366 101813 100661 99414 62448 56926 49180 32741 8221 348 1 0 0 0 0 0 0 0 
18.900166 115235 100089 100140 100024 101099 100082 100379 101848 100566 99458 63100 57559 49905 34352 9469 479 1 0 0 0 0 0 0 0 
19.000166 115322 100039 100136 100059 101009 100129 100356 101817 100674 99372 63702 58241 50601 35868 10879 624 5 0 0 0 0 0 0 0 
19.100166 115311 100107 100027 100132 101015 100151 100319 101817 100645 99471 64357 58916 51224 37358 12392 791 8 0 0 0 0 0 0 0 
19.200166 115324 100117 100033 100166 100964 100155 100342 101831 100658 99587 64929 59523 51948 38765 13995 972 15 0 0 0 0 0 0 0 
19.300166 115321 100124 100006 100184 100987 100175 100270 101838 100653 99692 65554 60174 52724 40045 15661 1230 22 0 0 0 0 0 0 0 
19.400166 115361 100111 100026 100244 100941 100142 100298 101841 100638 99727 66149 60945 53359 41291 17493 1518 33 0 0 0 0 0 0 0 
19.500166 115342 100192 100019 100305 100855 100144 100291 101875 100638 99728 66754 61592 54004 42500 19255 1882 38 0 0 0 0 0 0 0 
19.600166 115360 100179 100022 100338 100809 100154 100230 101961 100661 99764 67355 62257 54699 43595 21074 2292 55 0 0 0 0 0 0 0 
19.700167 115361 100195 100009 100344 100771 100192 100278 101903 100768 99723 68003 62937 55374 44634 23034 2829 74 0 0 0 0 0 0 0 
19.800167 115441 100180 100070 100286 100691 100242 100248 101941 100717 99837 68547 63629 55998 45673 24842 3414 97 0 0 0 0 0 0 0 
19.900167 115484 100131 100029 100288 100788 100181 100233 101937 100742 99927 69174 64257 56597 46601 26767 4050 121 0 0 0 0 0 0 0 
20.000167 115508 100142 99999 100368 100786 100138 100241 102043 100631 99941 69736 65095 57093 47536 28583 4795 180 0 0 0 0 0 0 0 
20.100167 115563 100087 100056 100357 100734 100198 100168 102058 100625 100031 70179 65828 57889 48235 30393 5693 231 1 0 0 0 0 0 0 
20.200167 115546 100171 100020 100243 100869 100202 100090 102070 100629 100019 70808 66486 58612 48910 32126 6642 309 2 0 0 0 0 0 0 
20.300167 115596 100167 100001 100286 100894 100147 100131 102020 100651 100010 71390 67131 59324 49760 33764 7695 413 4 0 0 0 0 0 0 
20.400167 115585 100154 100089 100220 100821 100246 100128 101954 100751 99958 71880 67846 60014 50562 35330 8844 520 7 0 0 0 0 0 0 
20.500167 115582 100158 100104 100146 100832 100233 100180 102006 100718 99969 72466 68557 60800 51244 36866 10144 665 9 0 0 0 0 0 0 
20.600168 115580 100187 100064 100223 100750 100179 100176 102132 100766 99979 73007 69258 61571 51946 38277 11629 833 15 0 0 0 0 0 0 
20.700168 115660 100101 100116 100161 100699 100276 100178 102164 100690 100023 73623 69859 62403 52510 39743 13101 1060 16 0 0 0 0 0 0 
20.800168 115672 100134 100113 100097 100650 100375 100196 102123 100666 100019 74214 70532 63125 53184 41032 14751 1274 28 0 0 0 0 0 0 
20.900168 115758 100078 100123 100070 100622 100370 100202 102095 100657 100040 74845 71190 64016 53751 42277 16435 1541 43 0 0 0 0 0 0 
21.000168 115776 100088 100042 100147 100664 100290 100262 102008 100641 100092 75365 71816 64801 54367 43521 18118 1884 66 0 0 0 0 0 0 
